"Date","Time","Open","High","Low","Close","Vol","OI","Volume"
12/23/2019,15:00,321.59,321.65,321.06,321.22,53015641,0,53015641.00
12/24/2019,15:00,321.47,321.52,320.90,321.23,20270007,0,20270007.00
12/26/2019,15:00,321.65,322.95,321.64,322.94,31024188,0,31024188.00
12/27/2019,15:00,323.74,323.80,322.28,322.86,42554820,0,42554820.00
12/30/2019,15:00,322.95,323.10,320.55,321.08,49782730,0,49782730.00
12/31/2019,15:00,320.53,322.13,320.15,321.86,58001286,0,58001286.00
01/02/2020,15:00,323.54,324.89,322.53,324.87,59253833,0,59253833.00
01/03/2020,15:00,321.16,323.64,321.10,322.41,77783121,0,77783121.00
01/06/2020,15:00,320.49,323.73,320.36,323.64,55761948,0,55761948.00
01/07/2020,15:00,323.02,323.54,322.24,322.73,42854811,0,42854811.00
01/08/2020,15:00,322.94,325.78,322.67,324.45,68434153,0,68434153.00
01/09/2020,15:00,326.16,326.73,325.52,326.65,48569601,0,48569601.00
01/10/2020,15:00,327.29,327.46,325.20,325.71,53057389,0,53057389.00
01/13/2020,15:00,326.39,327.96,325.92,327.95,47262010,0,47262010.00
01/14/2020,15:00,327.47,328.62,326.84,327.45,63036384,0,63036384.00
01/15/2020,15:00,327.35,329.02,327.26,328.19,72056598,0,72056598.00
01/16/2020,15:00,329.70,330.92,329.45,330.92,54050328,0,54050328.00
01/17/2020,15:00,331.70,332.18,330.85,331.95,95846017,0,95846017.00
01/21/2020,15:00,330.90,332.18,330.82,331.30,77742415,0,77742415.00
01/22/2020,15:00,332.24,332.95,331.17,331.34,48914899,0,48914899.00
01/23/2020,15:00,330.63,332.17,329.41,331.72,51962994,0,51962994.00
01/24/2020,15:00,332.44,332.53,327.36,328.77,87578442,0,87578442.00
01/27/2020,15:00,323.03,325.12,322.66,323.50,84062463,0,84062463.00
01/28/2020,15:00,325.06,327.85,323.60,326.89,63833953,0,63833953.00
01/29/2020,15:00,328.38,328.63,326.40,326.62,54040889,0,54040889.00
01/30/2020,15:00,324.36,327.91,323.54,327.68,75491844,0,75491844.00
01/31/2020,15:00,327.00,327.17,320.73,321.73,113845576,0,113845576.00
02/03/2020,15:00,323.35,326.16,323.22,324.12,69242293,0,69242293.00
02/04/2020,15:00,328.07,330.01,327.72,329.06,62573190,0,62573190.00
02/05/2020,15:00,332.27,333.09,330.67,332.86,65951146,0,65951146.00
02/06/2020,15:00,333.91,334.19,332.80,333.98,50359688,0,50359688.00
02/07/2020,15:00,332.82,333.62,331.60,332.20,64139443,0,64139443.00
02/10/2020,15:00,331.23,334.75,331.19,334.68,42070006,0,42070006.00
02/11/2020,15:00,336.16,337.02,334.68,335.26,54864533,0,54864533.00
02/12/2020,15:00,336.83,337.65,336.43,337.42,43992662,0,43992662.00
02/13/2020,15:00,335.86,338.12,335.56,337.06,54501922,0,54501922.00
02/14/2020,15:00,337.51,337.73,336.20,337.60,64582210,0,64582210.00
02/18/2020,15:00,336.51,337.67,335.21,336.73,57342526,0,57342526.00
02/19/2020,15:00,337.79,339.08,337.48,338.34,48814692,0,48814692.00
02/20/2020,15:00,337.74,338.64,333.68,336.95,74163362,0,74163362.00
02/21/2020,15:00,335.47,335.81,332.58,333.48,113788208,0,113788208.00
02/24/2020,15:00,323.14,325.85,321.24,322.42,161088409,0,161088409.00
02/25/2020,15:00,323.94,324.61,311.69,312.65,218913168,0,218913168.00
02/26/2020,15:00,314.18,318.11,310.70,311.50,194773819,0,194773819.00
02/27/2020,15:00,305.46,309.65,297.51,297.51,284353459,0,284353459.00
02/28/2020,15:00,288.70,297.89,285.54,296.26,384929391,0,384929391.00
03/02/2020,15:00,298.21,309.16,294.46,309.09,238703625,0,238703625.00
03/03/2020,15:00,309.50,313.84,297.57,300.24,300139149,0,300139149.00
03/04/2020,15:00,306.12,313.10,303.33,312.86,176613448,0,176613448.00
03/05/2020,15:00,304.98,308.47,300.01,302.46,186366809,0,186366809.00
03/06/2020,15:00,293.15,298.78,290.23,297.46,228425064,0,228425064.00
03/09/2020,15:00,275.30,284.19,273.45,274.23,309417349,0,309417349.00
03/10/2020,15:00,284.64,288.52,273.50,288.42,276444058,0,276444058.00
03/11/2020,15:00,280.70,281.94,270.88,274.36,256416563,0,256416563.00
03/12/2020,15:00,256.00,266.66,247.68,248.11,392220669,0,392220669.00
03/13/2020,15:00,263.09,271.48,248.52,269.32,329566100,0,329566100.00
03/16/2020,15:00,241.18,256.90,237.36,239.85,297240027,0,297240027.00
03/17/2020,15:00,245.04,256.17,237.07,252.80,262070471,0,262070471.00
03/18/2020,15:00,236.25,248.37,228.02,240.00,327597131,0,327597131.00
03/19/2020,15:00,239.25,247.38,232.22,240.51,289322037,0,289322037.00
03/20/2020,15:00,242.53,244.47,228.50,228.80,347158794,0,347158794.00
03/23/2020,15:00,228.19,229.68,218.26,222.95,326025169,0,326025169.00
03/24/2020,15:00,234.42,244.10,233.80,243.15,235494475,0,235494475.00
03/25/2020,15:00,244.87,256.35,239.75,246.79,299430255,0,299430255.00
03/26/2020,15:00,249.52,262.80,249.05,261.20,257632816,0,257632816.00
03/27/2020,15:00,253.27,260.81,251.05,253.42,224341217,0,224341217.00
03/30/2020,15:00,255.70,262.43,253.53,261.65,170961866,0,170961866.00
03/31/2020,15:00,260.56,263.33,256.22,257.75,194881060,0,194881060.00
04/01/2020,15:00,247.98,251.44,243.90,246.15,189554623,0,189554623.00
04/02/2020,15:00,245.19,252.68,244.59,251.83,177660430,0,177660430.00
04/03/2020,15:00,250.76,253.32,245.22,248.19,135561171,0,135561171.00
04/06/2020,15:00,257.84,267.00,256.73,264.86,188061238,0,188061238.00
04/07/2020,15:00,274.21,275.03,264.89,265.13,201427189,0,201427189.00
04/08/2020,15:00,267.96,276.00,265.25,274.03,153774487,0,153774487.00
04/09/2020,15:00,277.58,281.20,275.47,278.20,190282705,0,190282705.00
04/13/2020,15:00,277.14,277.51,271.41,275.66,114839053,0,114839053.00
04/14/2020,15:00,280.98,284.90,279.91,283.79,134143350,0,134143350.00
04/15/2020,15:00,277.57,279.59,275.46,277.76,121775006,0,121775006.00
04/16/2020,15:00,279.15,280.03,275.76,279.10,131798325,0,131798325.00
04/17/2020,15:00,285.38,287.30,282.40,286.64,146684784,0,146684784.00
04/20/2020,15:00,282.61,286.79,281.35,281.59,100109285,0,100109285.00
04/21/2020,15:00,276.73,278.04,272.02,273.04,126385698,0,126385698.00
04/22/2020,15:00,278.35,281.00,276.91,279.10,93524584,0,93524584.00
04/23/2020,15:00,280.49,283.94,278.75,279.08,104709693,0,104709693.00
04/24/2020,15:00,280.73,283.70,278.50,282.97,85165953,0,85165953.00
04/27/2020,15:00,285.12,288.27,284.62,287.05,77896608,0,77896608.00
04/28/2020,15:00,291.02,291.40,285.40,285.73,105269985,0,105269985.00
04/29/2020,15:00,291.53,294.88,290.41,293.21,118745579,0,118745579.00
04/30/2020,15:00,291.71,293.32,288.59,290.48,122901701,0,122901701.00
05/01/2020,15:00,285.31,286.04,281.52,282.79,125180028,0,125180028.00
05/04/2020,15:00,280.74,283.90,279.13,283.57,80873213,0,80873213.00
05/05/2020,15:00,286.64,289.25,283.71,286.19,79569938,0,79569938.00
05/06/2020,15:00,288.04,288.46,283.78,284.25,73632628,0,73632628.00
05/07/2020,15:00,287.75,289.78,287.13,287.68,75250412,0,75250412.00
05/08/2020,15:00,291.09,292.95,289.86,292.44,76622128,0,76622128.00
05/11/2020,15:00,290.34,294.00,289.88,292.50,79514231,0,79514231.00
05/12/2020,15:00,293.79,294.24,286.52,286.67,95870786,0,95870786.00
05/13/2020,15:00,286.06,287.19,278.97,281.60,144721099,0,144721099.00
05/14/2020,15:00,278.95,285.11,276.37,284.97,121977890,0,121977890.00
05/15/2020,15:00,282.37,286.33,281.34,286.28,111146276,0,111146276.00
05/18/2020,15:00,293.05,296.75,292.70,295.00,120320229,0,120320229.00
05/19/2020,15:00,294.35,296.21,291.95,291.97,95189316,0,95189316.00
05/20/2020,15:00,295.82,297.87,295.57,296.93,85861691,0,85861691.00
05/21/2020,15:00,296.79,297.67,293.69,294.88,78293925,0,78293925.00
05/22/2020,15:00,294.57,295.63,293.22,295.44,63958200,0,63958200.00
05/26/2020,15:00,301.93,302.19,298.69,299.08,88951442,0,88951442.00
05/27/2020,15:00,302.12,303.57,296.87,303.53,104817449,0,104817449.00
05/28/2020,15:00,304.65,306.84,302.24,302.97,90767807,0,90767807.00
05/29/2020,15:00,302.46,304.96,299.47,304.32,119265702,0,119265702.00
06/01/2020,15:00,303.62,306.21,303.06,305.55,56779836,0,56779836.00
06/02/2020,15:00,306.55,308.13,305.10,308.08,74267162,0,74267162.00
06/03/2020,15:00,310.24,313.22,309.94,312.18,92567574,0,92567574.00
06/04/2020,15:00,311.11,313.00,309.08,311.36,75794363,0,75794363.00
06/05/2020,15:00,317.23,321.28,317.16,319.34,150524674,0,150524674.00
06/08/2020,15:00,320.22,323.41,319.63,323.20,73641217,0,73641217.00
06/09/2020,15:00,320.30,322.37,319.36,320.79,77479228,0,77479228.00
06/10/2020,15:00,321.42,322.39,318.22,319.00,95000766,0,95000766.00
06/11/2020,15:00,311.46,312.15,300.01,300.61,209243560,0,209243560.00
06/12/2020,15:00,308.24,309.08,298.60,304.21,194678879,0,194678879.00
06/15/2020,15:00,298.02,308.28,296.74,307.05,135782724,0,135782724.00
06/16/2020,15:00,315.48,315.64,307.67,312.96,137627502,0,137627502.00
06/17/2020,15:00,314.07,314.39,310.86,311.66,83398944,0,83398944.00
06/18/2020,15:00,310.01,312.30,309.51,311.78,80828658,0,80828658.00
06/19/2020,15:00,314.17,314.38,306.53,308.64,135549624,0,135549624.00
06/22/2020,15:00,307.99,311.05,306.75,310.62,74649389,0,74649389.00
06/23/2020,15:00,313.49,314.50,311.61,312.05,68471246,0,68471246.00
06/24/2020,15:00,309.84,310.51,302.10,304.09,132813492,0,132813492.00
06/25/2020,15:00,303.47,307.64,301.28,307.35,89467968,0,89467968.00
06/26/2020,15:00,306.16,306.39,299.42,300.05,127961017,0,127961017.00
06/29/2020,15:00,301.41,304.61,298.93,304.46,79773260,0,79773260.00
06/30/2020,15:00,303.99,310.20,303.82,308.36,113394772,0,113394772.00
07/01/2020,15:00,309.57,311.89,309.07,310.52,72396542,0,72396542.00
07/02/2020,15:00,314.24,315.70,311.51,312.23,69344217,0,69344217.00
07/06/2020,15:00,316.37,317.68,315.56,317.05,61713828,0,61713828.00
07/07/2020,15:00,315.38,317.52,313.37,313.78,82909963,0,82909963.00
07/08/2020,15:00,314.61,316.30,312.70,316.18,54638596,0,54638596.00
07/09/2020,15:00,316.84,317.10,310.68,314.38,83354158,0,83354158.00
07/10/2020,15:00,314.31,317.88,312.76,317.59,57552412,0,57552412.00
07/13/2020,15:00,320.13,322.71,314.13,314.84,102997659,0,102997659.00
07/14/2020,15:00,313.30,319.76,312.00,318.92,93657021,0,93657021.00
07/15/2020,15:00,322.41,323.04,319.27,321.85,87202569,0,87202569.00
07/16/2020,15:00,319.79,321.28,319.09,320.79,54622563,0,54622563.00
07/17/2020,15:00,321.88,322.57,319.74,321.72,62776916,0,62776916.00
07/20/2020,15:00,321.43,325.13,320.62,324.32,56311034,0,56311034.00
07/21/2020,15:00,326.45,326.93,323.94,325.01,57500217,0,57500217.00
07/22/2020,15:00,324.62,327.20,324.50,326.86,57795533,0,57795533.00
07/23/2020,15:00,326.47,327.23,321.48,322.96,75742166,0,75742166.00
07/24/2020,15:00,320.95,321.99,319.25,320.88,73766685,0,73766685.00
07/27/2020,15:00,321.63,323.41,320.78,323.22,48293844,0,48293844.00
07/28/2020,15:00,322.43,323.64,320.85,321.17,57495979,0,57495979.00
07/29/2020,15:00,322.12,325.73,322.08,325.12,48462423,0,48462423.00
07/30/2020,15:00,321.90,324.41,319.64,323.96,61863147,0,61863147.00
07/31/2020,15:00,325.90,326.63,321.33,326.52,85210755,0,85210755.00
08/03/2020,15:00,328.32,329.62,327.73,328.79,53078098,0,53078098.00
08/04/2020,15:00,327.86,330.06,327.86,330.06,41919678,0,41919678.00
08/05/2020,15:00,331.47,332.39,331.18,332.11,42866405,0,42866405.00
08/06/2020,15:00,331.48,334.46,331.13,334.33,43679477,0,43679477.00
08/07/2020,15:00,333.28,334.88,332.30,334.57,57308994,0,57308994.00
08/10/2020,15:00,335.06,335.77,332.96,335.57,44287294,0,44287294.00
08/11/2020,15:00,336.85,337.54,332.01,332.80,69603036,0,69603036.00
08/12/2020,15:00,335.44,338.28,335.43,337.44,53827609,0,53827609.00
08/13/2020,15:00,336.61,338.25,335.83,336.83,41819429,0,41819429.00
08/14/2020,15:00,336.41,337.42,335.62,336.84,47260756,0,47260756.00
08/17/2020,15:00,337.94,338.34,336.85,337.91,35482425,0,35482425.00
08/18/2020,15:00,338.34,339.10,336.61,338.64,38734031,0,38734031.00
08/19/2020,15:00,339.05,339.61,336.62,337.23,68055555,0,68055555.00
08/20/2020,15:00,335.36,338.80,335.22,338.28,42208028,0,42208028.00
08/21/2020,15:00,337.92,339.72,337.55,339.48,55108684,0,55108684.00
08/24/2020,15:00,342.12,343.00,341.06,342.92,48589640,0,48589640.00
08/25/2020,15:00,343.53,344.21,342.27,344.12,38463512,0,38463512.00
08/26/2020,15:00,344.76,347.86,344.17,347.57,50790237,0,50790237.00
08/27/2020,15:00,348.51,349.90,346.53,348.33,58034157,0,58034157.00
08/28/2020,15:00,349.44,350.72,348.15,350.58,48589261,0,48589261.00
08/31/2020,15:00,350.35,351.30,349.06,349.31,66108693,0,66108693.00
09/01/2020,15:00,350.21,352.71,349.24,352.60,55000811,0,55000811.00
09/02/2020,15:00,354.67,358.75,353.43,357.70,69540136,0,69540136.00
09/03/2020,15:00,355.87,356.38,342.59,345.39,148018634,0,148018634.00
09/04/2020,15:00,346.13,347.83,334.87,342.57,139156757,0,139156757.00
09/08/2020,15:00,336.71,338.06,332.88,333.21,114467529,0,114467529.00
09/09/2020,15:00,337.55,342.46,336.61,339.79,91463525,0,91463525.00
09/10/2020,15:00,341.82,342.53,332.85,333.89,90570417,0,90570417.00
09/11/2020,15:00,335.82,336.97,331.00,334.06,84683854,0,84683854.00
09/14/2020,15:00,337.49,340.38,334.22,338.46,65605868,0,65605868.00
09/15/2020,15:00,341.12,342.02,339.02,340.17,52921004,0,52921004.00
09/16/2020,15:00,341.51,343.06,338.52,338.82,82216180,0,82216180.00
09/17/2020,15:00,333.56,337.70,332.99,335.84,91524523,0,91524523.00
09/18/2020,15:00,335.37,335.49,327.97,330.65,105877942,0,105877942.00
